customerID,gender,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
5186-EJEGL,Male,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,700 INR,No
4083-EUGRJ,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
1991-VOPLL,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,200 INR,No
6410-LEFEN,Female,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,500 INR,No
4633-MKHYU,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,900 INR,No
0836-SEYLU,Male,Yes,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,500 INR,No
9483-GCPWE,Male,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
0310-VQXAM,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,200 INR,No
6278-FEPBZ,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
2018-PZKMU,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1100 INR,No
4570-QHXHL,Female,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,500 INR,No
5396-IZEPB,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),200 INR,No
0701-TJSEF,Male,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),700 INR,No
4537-CIBHB,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
5154-VEKBL,Female,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,600 INR,No
4282-YMKNA,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
9025-ZRPVR,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,200 INR,No
4123-DVHPH,Male,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,No
5778-BVOFB,Female,No,No,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),600 INR,No
4910-AQFFX,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,Yes
1385-TQOZW,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),300 INR,No
2252-ISRNH,Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,1000 INR,No
0373-AIVNJ,Male,No,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,400 INR,No
5895-QSXOD,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,800 INR,No
5174-RNGBH,Female,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,700 INR,Yes
8118-TJAFG,Male,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,No
7354-OIJLX,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
5928-QLDHB,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
6000-APYLU,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
6202-JVYEU,Male,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,200 INR,No
3589-PPVKW,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,500 INR,Yes
4299-SIMNS,Male,No,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,900 INR,No
5057-RKGLH,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
7394-FKDNK,Female,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,900 INR,No
0727-IWKVK,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,800 INR,No
8990-ZXLSU,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,700 INR,Yes
3173-NVMPX,Female,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,600 INR,No
0778-NELLA,Male,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),400 INR,No
2344-JMOGN,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1000 INR,Yes
3948-FVVRP,Male,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,600 INR,No
9846-GKXAS,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1000 INR,Yes
7054-ENNGU,Female,Yes,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,600 INR,No
7240-ETPTR,Female,Yes,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,500 INR,Yes
2959-FENLU,Female,No,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),900 INR,No
3627-FCRDW,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,800 INR,Yes
2754-XBHTB,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,Yes
5022-JNQEQ,Female,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,800 INR,No
8778-LMWTJ,Female,No,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,No
7727-SHVZV,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),200 INR,No
1518-VOWAV,Female,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,800 INR,No
6339-YPSAH,Male,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
8344-WFMFH,Male,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,600 INR,No
2791-SFVEW,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),300 INR,No
0872-NXJYS,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,800 INR,Yes
9940-HPQPG,Female,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1000 INR,Yes
1750-CSKKM,Male,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,600 INR,Yes
2215-ZAFGX,Male,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,900 INR,Yes
3914-FDRHP,Male,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,900 INR,No
9547-ITEFG,Male,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1100 INR,No
8775-CEBBJ,Female,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),500 INR,Yes
6549-YMFAW,Male,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
0781-LKXBR,Male,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
5357-TZHPP,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),900 INR,Yes
7020-OZKXZ,Female,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),800 INR,No
0709-TVGUR,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
6860-YRJZP,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
8058-JMEQO,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
6210-KBBPI,Male,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1000 INR,No
2688-BHGOG,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,800 INR,Yes
1704-NRWYE,Female,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,900 INR,Yes
0423-UDIJQ,Male,No,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,500 INR,No
9965-YOKZB,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
5707-ORNDZ,Male,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,600 INR,No
8075-GXIUB,Male,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),200 INR,No
2642-DTVCO,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
6969-MVBAI,Female,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1000 INR,Yes
6713-OKOMC,Female,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,300 INR,No
4190-MFLUW,Female,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),600 INR,Yes
8865-TNMNX,Male,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,500 INR,No
7410-OIEDU,Male,No,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,800 INR,No
5299-RULOA,Female,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
7554-NEWDD,Male,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),300 INR,No
0621-JFHOL,Female,No,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,300 INR,No
3675-YDUPJ,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,200 INR,No
8229-MYEJZ,Female,No,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,600 INR,No
3580-REOAC,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),500 INR,No
4572-DVCGN,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),900 INR,Yes
8111-BKVDS,Female,No,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),500 INR,No
8734-DKSTZ,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,900 INR,No
1342-JPNKI,Male,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),900 INR,Yes
7665-VIGUD,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
0195-IESCP,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
5183-SNMJQ,Male,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1000 INR,No
8095-WANWK,Female,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,500 INR,No
5138-WVKYJ,Male,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1000 INR,Yes
1450-GALXR,Female,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
9851-KIELU,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1200 INR,No
9108-EQPNQ,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
1624-WOIWJ,Female,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,900 INR,Yes
7143-BQIBA,Male,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),700 INR,No
0114-RSRRW,Female,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),200 INR,No
1184-PJVDB,Male,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,800 INR,Yes
9272-LSVYH,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,800 INR,No
7249-WBIYX,Male,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,900 INR,Yes
1436-ZMJAN,Female,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),700 INR,No
9172-ANCRX,Female,No,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
0621-TWIEM,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,500 INR,Yes
1960-UYCNN,Male,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
8861-HGGKB,Female,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,900 INR,Yes
5555-RNPGT,Male,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),300 INR,No
8076-FEZKJ,Male,No,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,200 INR,No
2482-CZGBB,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,700 INR,Yes
4307-KWMXE,Male,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,400 INR,No
0380-ZCSBI,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),200 INR,No
5976-JCJRH,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
4860-YZGZM,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,200 INR,No
7209-JCUDS,Male,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
9512-PHSMG,Female,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
2309-OSFEU,Male,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,400 INR,Yes
5652-MSDEY,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,800 INR,Yes
1784-BXEFA,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
7966-YOTQW,Male,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),600 INR,No
4324-BZCKL,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,600 INR,No
6818-DJXAA,Female,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,1000 INR,No
5016-ETTFF,Male,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,300 INR,Yes
6347-DCUIK,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,800 INR,No
4112-LUEIZ,Male,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
4318-RAJVY,Female,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,200 INR,No
3604-WLABM,Female,No,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,600 INR,No
3724-BSCVH,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
9773-PEQBZ,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,800 INR,No
8439-LTUGF,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),200 INR,No
1729-VLAZJ,Female,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,500 INR,No
5863-OOKCL,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,200 INR,No
3045-XETSH,Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
5606-AMZBO,Female,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),800 INR,No
3847-BAERP,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
4439-YRNVD,Female,No,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,400 INR,No
2428-ZMCTB,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),200 INR,No
3146-JTQHR,Male,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),200 INR,No
7919-ZODZZ,Female,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,700 INR,No
5651-CPDND,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,500 INR,No
1455-UGQVH,Male,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
4547-KQRTM,Female,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),900 INR,Yes
7766-CLTIC,Female,No,No,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,700 INR,No
1494-EJZDW,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,300 INR,No
8003-EWNDZ,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,300 INR,No
8443-WVPSS,Male,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,No
4182-BGSIQ,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),200 INR,No
5923-GXUOC,Male,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
3682-YEUWS,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
4815-TUMEQ,Female,No,No,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,200 INR,No
5018-HEKFO,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,300 INR,No
5424-RLQLC,Male,No,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,600 INR,No
9700-ISPUP,Female,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,700 INR,No
8065-YKXKD,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
6143-JQKEA,Male,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),500 INR,No
6331-LWDTQ,Male,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),800 INR,Yes
2657-VPXTA,Female,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
0221-NAUXK,Male,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),200 INR,No
8049-WJCLQ,Male,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,700 INR,No
4936-YPJNK,Female,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,200 INR,No
4817-QRJSX,Female,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),900 INR,Yes
2968-SSGAA,Female,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1100 INR,Yes
2709-UQGNP,Male,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,600 INR,No
7094-MSZAO,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),300 INR,No
5081-NWSUP,Female,No,No,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,700 INR,No
6379-RXJRQ,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
6434-TTGJP,Male,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),600 INR,No
8735-DCXNF,Male,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),600 INR,No
3587-PMCOY,Male,No,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1000 INR,No
0940-OUQEC,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),900 INR,Yes
1952-DVVSW,Female,Yes,No,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
9494-MRNYX,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,800 INR,Yes
2754-VDLTR,Male,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1000 INR,Yes
3898-BSJYF,Female,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),800 INR,No
1465-VINDH,Female,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1100 INR,Yes
3468-DRVQJ,Female,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,800 INR,No
2740-JFBOK,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,300 INR,No
0463-ZSDNT,Male,No,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),600 INR,No
4881-JVQOD,Male,Yes,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),400 INR,No
1907-UBQFC,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,800 INR,Yes
2660-EMUBI,Male,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1000 INR,Yes
8225-BTJAU,Male,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,800 INR,Yes
2408-WITXK,Female,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,400 INR,Yes
7779-LGOVN,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,Yes
8337-UPOAQ,Male,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,900 INR,No
9518-XXBXE,Male,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,800 INR,No
3247-ZVOUO,Male,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,900 INR,Yes
5747-PMBSQ,Male,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,1000 INR,Yes
5143-EGQFK,Female,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,300 INR,Yes
0875-CABNR,Female,No,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),900 INR,No
8168-UQWWF,Female,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1000 INR,Yes
8108-UXRQN,Female,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,600 INR,No
2907-ILJBN,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,300 INR,No
9442-JTWDL,Female,No,No,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),300 INR,No
0486-LGCCH,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,200 INR,No
8981-FJGLA,Male,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,800 INR,No
2782-LFZVW,Female,No,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,600 INR,Yes
2501-XWWTZ,Male,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,800 INR,Yes
0308-IVGOK,Female,No,No,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),500 INR,No
5756-JYOJT,Female,No,No,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),700 INR,No
4718-DHSMV,Female,No,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,400 INR,No
7706-DZNKK,Male,No,No,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),300 INR,No
5879-SESNB,Female,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,800 INR,Yes
0774-IFUVM,Male,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),700 INR,No
1373-ORVIZ,Female,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,700 INR,Yes
7321-PKUYW,Female,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,1000 INR,Yes
4566-QVRRW,Female,Yes,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,500 INR,No
5158-RIVOP,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),300 INR,No
7266-GSSJX,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,300 INR,No
6416-YJTTB,Male,No,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),800 INR,No
5035-BVCXS,Male,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,800 INR,No
